  1.00000000e+00   5.00000000e-05   1.03401913e+00   5.00000000e-05   9.81139339e-01   5.00000000e-05   2.42112981e-01
  2.00000000e+00   1.00000000e-04   1.99633493e+00   1.00000000e-04   1.90738173e+00   1.00000000e-04   4.53503046e-01
  3.00000000e+00   1.50000000e-04   2.83147890e+00   1.50000000e-04   2.70802686e+00   1.50000000e-04   6.18234741e-01
  4.00000000e+00   2.00000000e-04   3.56681372e+00   2.00000000e-04   3.41745699e+00   2.00000000e-04   7.51164372e-01
  5.00000000e+00   2.50000000e-04   4.22973053e+00   2.50000000e-04   4.06506696e+00   2.50000000e-04   8.57468321e-01
  6.00000000e+00   3.00000000e-04   4.81831675e+00   3.00000000e-04   4.65426129e+00   3.00000000e-04   9.38518765e-01
  7.00000000e+00   3.50000000e-04   5.34175681e+00   3.50000000e-04   5.19257744e+00   3.50000000e-04   9.98552723e-01
  8.00000000e+00   4.00000000e-04   5.80819654e+00   4.00000000e-04   5.68261613e+00   4.00000000e-04   1.04154649e+00
  9.00000000e+00   4.50000000e-04   6.22304224e+00   4.50000000e-04   6.12755370e+00   4.50000000e-04   1.07008546e+00
  1.00000000e+01   5.00000000e-04   6.59618964e+00   5.00000000e-04   6.53161498e+00   5.00000000e-04   1.08658347e+00
  1.10000000e+01   5.50000000e-04   6.93113900e+00   5.50000000e-04   6.89531561e+00   5.50000000e-04   1.09357120e+00
  1.20000000e+01   6.00000000e-04   7.22971533e+00   6.00000000e-04   7.21909276e+00   6.00000000e-04   1.09246466e+00
  1.30000000e+01   6.50000000e-04   7.49642192e+00   6.50000000e-04   7.50757158e+00   6.50000000e-04   1.08492830e+00
  1.40000000e+01   7.00000000e-04   7.73468481e+00   7.00000000e-04   7.76395618e+00   7.00000000e-04   1.07182623e+00
  1.50000000e+01   7.50000000e-04   7.94469597e+00   7.50000000e-04   7.98900312e+00   7.50000000e-04   1.05306464e+00
  1.60000000e+01   8.00000000e-04   8.12897341e+00   8.00000000e-04   8.18477757e+00   8.00000000e-04   1.03011845e+00
  1.70000000e+01   8.50000000e-04   8.29036326e+00   8.50000000e-04   8.35446046e+00   8.50000000e-04   1.00358837e+00
  1.80000000e+01   9.00000000e-04   8.43270331e+00   9.00000000e-04   8.50192898e+00   9.00000000e-04   9.74517951e-01
