  1.00000000e+00   2.50000000e-05   6.49347698e-01   5.00000000e-05   8.59602024e-01   5.00000000e-05   2.35846799e-01
  2.00000000e+00   5.00000000e-05   1.27859173e+00   1.00000000e-04   1.69189986e+00   1.00000000e-04   4.57847219e-01
  3.00000000e+00   7.50000000e-05   1.85690056e+00   1.50000000e-04   2.43952100e+00   1.50000000e-04   6.44930532e-01
  4.00000000e+00   1.00000000e-04   2.38124267e+00   2.00000000e-04   3.10429059e+00   2.00000000e-04   8.01425991e-01
  5.00000000e+00   1.25000000e-04   2.86021646e+00   2.50000000e-04   3.70758855e+00   2.50000000e-04   9.34599665e-01
  6.00000000e+00   1.50000000e-04   3.30261072e+00   3.00000000e-04   4.26045581e+00   3.00000000e-04   1.04868290e+00
  7.00000000e+00   1.75000000e-04   3.71275171e+00   3.50000000e-04   4.76835187e+00   3.50000000e-04   1.14431901e+00
  8.00000000e+00   2.00000000e-04   4.09048805e+00   4.00000000e-04   5.23365694e+00   4.00000000e-04   1.22302743e+00
  9.00000000e+00   2.25000000e-04   4.43883111e+00   4.50000000e-04   5.65856341e+00   4.50000000e-04   1.28695182e+00
  1.00000000e+01   2.50000000e-04   4.76062355e+00   5.00000000e-04   6.04515712e+00   5.00000000e-04   1.33833031e+00
  1.10000000e+01   2.75000000e-04   5.05765939e+00   5.50000000e-04   6.39543867e+00   5.50000000e-04   1.37877769e+00
  1.20000000e+01   3.00000000e-04   5.33177356e+00   6.00000000e-04   6.71146668e+00   6.00000000e-04   1.40936129e+00
  1.30000000e+01   3.25000000e-04   5.58531705e+00   6.50000000e-04   6.99645583e+00   6.50000000e-04   1.43201385e+00
  1.40000000e+01   3.50000000e-04   5.82035648e+00   7.00000000e-04   7.25350720e+00   7.00000000e-04   1.44769560e+00
  1.50000000e+01   3.75000000e-04   6.03695989e+00   7.50000000e-04   7.48412834e+00   7.50000000e-04   1.45693133e+00
  1.60000000e+01   4.00000000e-04   6.23680082e+00   8.00000000e-04   7.69070285e+00   8.00000000e-04   1.46052297e+00
  1.70000000e+01   4.25000000e-04   6.42164237e+00   8.50000000e-04   7.87538489e+00   8.50000000e-04   1.45955698e+00
  1.80000000e+01   4.50000000e-04   6.59179637e+00   9.00000000e-04   8.04026711e+00   9.00000000e-04   1.45447217e+00
  1.90000000e+01   4.75000000e-04   6.74755381e+00   9.50000000e-04   8.18717210e+00   9.50000000e-04   1.44574975e+00
  2.00000000e+01   5.00000000e-04   6.88912240e+00   1.00000000e-03   8.31696550e+00   1.00000000e-03   1.43373283e+00
  2.10000000e+01   5.25000000e-04   7.01824341e+00   1.05000000e-03   8.43252532e+00   1.05000000e-03   1.41929431e+00
  2.20000000e+01   5.50000000e-04   7.13590348e+00   1.10000000e-03   8.53588641e+00   1.10000000e-03   1.40266384e+00
  2.30000000e+01   5.75000000e-04   7.24324015e+00   1.15000000e-03   8.62832968e+00   1.15000000e-03   1.38450844e+00
  2.40000000e+01   6.00000000e-04   7.34156207e+00   1.20000000e-03   8.71118342e+00   1.20000000e-03   1.36529069e+00
  2.50000000e+01   6.25000000e-04   7.43168237e+00   1.25000000e-03   8.78526489e+00   1.25000000e-03   1.34521101e+00
  2.60000000e+01   6.50000000e-04   7.51433810e+00   1.30000000e-03   8.85158312e+00   1.30000000e-03   1.32462065e+00
  2.70000000e+01   6.75000000e-04   7.59080435e+00   1.35000000e-03   8.91103467e+00   1.35000000e-03   1.30367667e+00
  2.80000000e+01   7.00000000e-04   7.66211426e+00   1.40000000e-03   8.96475972e+00   1.40000000e-03   1.28255747e+00
  2.90000000e+01   7.25000000e-04   7.72865328e+00   1.45000000e-03   9.01332063e+00   1.45000000e-03   1.26154810e+00
  3.00000000e+01   7.50000000e-04   7.79083596e+00   1.50000000e-03   9.05708636e+00   1.50000000e-03   1.24071272e+00
  3.10000000e+01   7.75000000e-04   7.84921420e+00   1.55000000e-03   9.09640967e+00   1.55000000e-03   1.22012706e+00
  3.20000000e+01   8.00000000e-04   7.90420765e+00   1.60000000e-03   9.13214669e+00   1.60000000e-03   1.19989555e+00
  3.30000000e+01   8.25000000e-04   7.95598572e+00   1.65000000e-03   9.16471453e+00   1.65000000e-03   1.17997747e+00
  3.40000000e+01   8.50000000e-04   8.00509968e+00   1.70000000e-03   9.19404168e+00   1.70000000e-03   1.16036285e+00
  3.50000000e+01   8.75000000e-04   8.05203860e+00   1.75000000e-03   9.22043446e+00   1.75000000e-03   1.14100947e+00
  3.60000000e+01   9.00000000e-04   8.09707072e+00   1.80000000e-03   9.24429314e+00   1.80000000e-03   1.12189323e+00
  3.70000000e+01   9.25000000e-04   8.14048280e+00   1.85000000e-03   9.26589180e+00   1.85000000e-03   1.10303647e+00
  3.80000000e+01   9.50000000e-04   8.18301771e+00   1.90000000e-03   9.28506400e+00   1.90000000e-03   1.08424444e+00
  3.90000000e+01   9.75000000e-04   8.22508634e+00   1.95000000e-03   9.30187802e+00   1.95000000e-03   1.06533109e+00
  4.00000000e+01   1.00000000e-03   8.26650043e+00   2.00000000e-03   9.31672847e+00   2.00000000e-03   1.04646139e+00
  4.10000000e+01   1.02500000e-03   8.30685498e+00   2.05000000e-03   9.33037134e+00   2.05000000e-03   1.02778403e+00
  4.20000000e+01   1.05000000e-03   8.34586808e+00   2.10000000e-03   9.34310157e+00   2.10000000e-03   1.00932164e+00
  4.30000000e+01   1.07500000e-03   8.38363829e+00   2.15000000e-03   9.35512795e+00   2.15000000e-03   9.90984933e-01
  4.40000000e+01   1.10000000e-03   8.42051804e+00   2.20000000e-03   9.36633170e+00   2.20000000e-03   9.72949292e-01
  4.50000000e+01   1.12500000e-03   8.45701859e+00   2.25000000e-03   9.37656582e+00   2.25000000e-03   9.55167734e-01
  4.60000000e+01   1.15000000e-03   8.49266699e+00   2.30000000e-03   9.38641374e+00   2.30000000e-03   9.37428410e-01
  4.70000000e+01   1.17500000e-03   8.52549802e+00   2.35000000e-03   9.39718716e+00   2.35000000e-03   9.19354598e-01
  4.80000000e+01   1.20000000e-03   8.55354405e+00   2.40000000e-03   9.40845648e+00   2.40000000e-03   9.03982567e-01
  4.90000000e+01   1.22500000e-03   8.58022550e+00   2.45000000e-03   9.41893320e+00   2.45000000e-03   8.89592158e-01
  5.00000000e+01   1.25000000e-03   8.60628673e+00   2.50000000e-03   9.42741368e+00   2.50000000e-03   8.76681066e-01
