  1.00000000e+00   0.00000000e+00   2.61503745e-01   5.00000000e-05   7.37192175e-01   5.00000000e-05   2.28429022e-01
  2.00000000e+00   0.00000000e+00   5.20036182e-01   1.00000000e-04   1.46112836e+00   1.00000000e-04   4.52728166e-01
  3.00000000e+00   0.00000000e+00   7.66319845e-01   1.50000000e-04   2.13429194e+00   1.50000000e-04   6.59172930e-01
  4.00000000e+00   0.00000000e+00   9.96866603e-01   2.00000000e-04   2.74342553e+00   2.00000000e-04   8.42105594e-01
  5.00000000e+00   0.00000000e+00   1.21368784e+00   2.50000000e-04   3.29867060e+00   2.50000000e-04   1.00516117e+00
  6.00000000e+00   0.00000000e+00   1.41733058e+00   3.00000000e-04   3.80545111e+00   3.00000000e-04   1.15061029e+00
  7.00000000e+00   0.00000000e+00   1.60921553e+00   3.50000000e-04   4.26898688e+00   3.50000000e-04   1.28048167e+00
  8.00000000e+00   0.00000000e+00   1.79016567e+00   4.00000000e-04   4.69332576e+00   4.00000000e-04   1.39600152e+00
  9.00000000e+00   0.00000000e+00   1.96054216e+00   4.50000000e-04   5.08073087e+00   4.50000000e-04   1.49852409e+00
  1.00000000e+01   0.00000000e+00   2.12092933e+00   5.00000000e-04   5.43158657e+00   5.00000000e-04   1.58905530e+00
  1.10000000e+01   0.00000000e+00   2.27155276e+00   5.50000000e-04   5.74789573e+00   5.50000000e-04   1.66841115e+00
  1.20000000e+01   0.00000000e+00   2.41362036e+00   6.00000000e-04   6.03244856e+00   6.00000000e-04   1.73782384e+00
  1.30000000e+01   0.00000000e+00   2.54763248e+00   6.50000000e-04   6.28802631e+00   6.50000000e-04   1.79812609e+00
  1.40000000e+01   0.00000000e+00   2.67374642e+00   7.00000000e-04   6.51752482e+00   7.00000000e-04   1.84998789e+00
  1.50000000e+01   0.00000000e+00   2.79302865e+00   7.50000000e-04   6.72402976e+00   7.50000000e-04   1.89431571e+00
  1.60000000e+01   0.00000000e+00   2.90559377e+00   8.00000000e-04   6.90908719e+00   8.00000000e-04   1.93184641e+00
  1.70000000e+01   0.00000000e+00   3.01185030e+00   8.50000000e-04   7.07551944e+00   8.50000000e-04   1.96319333e+00
  1.80000000e+01   0.00000000e+00   3.11211236e+00   9.00000000e-04   7.22500759e+00   9.00000000e-04   1.98904113e+00
  1.90000000e+01   0.00000000e+00   3.20661751e+00   9.50000000e-04   7.35889894e+00   9.50000000e-04   2.00991883e+00
  2.00000000e+01   0.00000000e+00   3.29573961e+00   1.00000000e-03   7.47909391e+00   1.00000000e-03   2.02638127e+00
  2.10000000e+01   0.00000000e+00   3.37968751e+00   1.05000000e-03   7.58654330e+00   1.05000000e-03   2.03889684e+00
  2.20000000e+01   0.00000000e+00   3.45895086e+00   1.10000000e-03   7.68299965e+00   1.10000000e-03   2.04775259e+00
  2.30000000e+01   0.00000000e+00   3.53352449e+00   1.15000000e-03   7.76955727e+00   1.15000000e-03   2.05367040e+00
  2.40000000e+01   0.00000000e+00   3.60381802e+00   1.20000000e-03   7.84740085e+00   1.20000000e-03   2.05726778e+00
  2.50000000e+01   0.00000000e+00   3.67046972e+00   1.25000000e-03   7.91796437e+00   1.25000000e-03   2.05901445e+00
  2.60000000e+01   0.00000000e+00   3.73369923e+00   1.30000000e-03   7.98230689e+00   1.30000000e-03   2.05919620e+00
  2.70000000e+01   0.00000000e+00   3.79331093e+00   1.35000000e-03   8.04088178e+00   1.35000000e-03   2.05809018e+00
  2.80000000e+01   0.00000000e+00   3.84966848e+00   1.40000000e-03   8.09433264e+00   1.40000000e-03   2.05598964e+00
  2.90000000e+01   0.00000000e+00   3.90302950e+00   1.45000000e-03   8.14334255e+00   1.45000000e-03   2.05297990e+00
  3.00000000e+01   0.00000000e+00   3.95341018e+00   1.50000000e-03   8.18832314e+00   1.50000000e-03   2.04915112e+00
  3.10000000e+01   0.00000000e+00   4.00097411e+00   1.55000000e-03   8.22950081e+00   1.55000000e-03   2.04467535e+00
  3.20000000e+01   0.00000000e+00   4.04589468e+00   1.60000000e-03   8.26708858e+00   1.60000000e-03   2.03972938e+00
  3.30000000e+01   0.00000000e+00   4.08824116e+00   1.65000000e-03   8.30138729e+00   1.65000000e-03   2.03434807e+00
  3.40000000e+01   0.00000000e+00   4.12794529e+00   1.70000000e-03   8.33263028e+00   1.70000000e-03   2.02863890e+00
  3.50000000e+01   0.00000000e+00   4.16507916e+00   1.75000000e-03   8.36112218e+00   1.75000000e-03   2.02272160e+00
  3.60000000e+01   0.00000000e+00   4.19958045e+00   1.80000000e-03   8.38705198e+00   1.80000000e-03   2.01654753e+00
  3.70000000e+01   0.00000000e+00   4.23152898e+00   1.85000000e-03   8.41080047e+00   1.85000000e-03   2.01009774e+00
  3.80000000e+01   0.00000000e+00   4.26075140e+00   1.90000000e-03   8.43238870e+00   1.90000000e-03   2.00343269e+00
  3.90000000e+01   0.00000000e+00   4.28762422e+00   1.95000000e-03   8.45205626e+00   1.95000000e-03   1.99665825e+00
  4.00000000e+01   0.00000000e+00   4.31262215e+00   2.00000000e-03   8.47009007e+00   2.00000000e-03   1.98992524e+00
  4.10000000e+01   0.00000000e+00   4.33597337e+00   2.05000000e-03   8.48670614e+00   2.05000000e-03   1.98328895e+00
  4.20000000e+01   0.00000000e+00   4.35793660e+00   2.10000000e-03   8.50213804e+00   2.10000000e-03   1.97681363e+00
  4.30000000e+01   0.00000000e+00   4.37864822e+00   2.15000000e-03   8.51648649e+00   2.15000000e-03   1.97053227e+00
  4.40000000e+01   0.00000000e+00   4.39816404e+00   2.20000000e-03   8.52982705e+00   2.20000000e-03   1.96447122e+00
  4.50000000e+01   0.00000000e+00   4.41658280e+00   2.25000000e-03   8.54231364e+00   2.25000000e-03   1.95861619e+00
  4.60000000e+01   0.00000000e+00   4.43398174e+00   2.30000000e-03   8.55397605e+00   2.30000000e-03   1.95298931e+00
  4.70000000e+01   0.00000000e+00   4.45043256e+00   2.35000000e-03   8.56481479e+00   2.35000000e-03   1.94756663e+00
  4.80000000e+01   0.00000000e+00   4.46598971e+00   2.40000000e-03   8.57507732e+00   2.40000000e-03   1.94241259e+00
  4.90000000e+01   0.00000000e+00   4.48066542e+00   2.45000000e-03   8.58460919e+00   2.45000000e-03   1.93747983e+00
  5.00000000e+01   0.00000000e+00   4.49454300e+00   2.50000000e-03   8.59352228e+00   2.50000000e-03   1.93278066e+00
